"","Gene.ID","logFC","P.Value"
"Os.27587.1.S1_at","4349351",-0.320406012720476,0.0061160086342706
"Os.6177.2.S1_at","4348279",-0.335784869559453,0.00612319360779567
"Os.6831.1.S1_a_at","4346294",0.210428543608538,0.00612343719292156
"Os.50790.1.S1_at","4334010",-0.18778298974784,0.00612345308200111
"Os.8618.1.S1_at","4339365",-0.312066998138565,0.0061247242873255
"Os.9729.1.S1_a_at","4328997",-0.248959140091037,0.00612490144551225
"OsAffx.27752.1.S1_s_at","4346583",-0.915805250162432,0.00612808313453579
"Os.8281.1.S1_at","4352760",-0.208903669583107,0.00613467202517124
"Os.10963.1.S1_at","4325130",-0.173718151460667,0.00613493580268282
"Os.5520.1.S1_at","4324551",-0.313856112174541,0.00613841277966095
"Os.49621.1.S1_at","4343080",0.19725928553043,0.00614051076157294
"Os.16692.1.S1_x_at","4349041",0.25388809540677,0.00614177895577125
"OsAffx.27555.1.S1_at","4340443",0.594135259546488,0.00614181515927396
"Os.31089.1.S1_at","4331391",-0.519363528226719,0.00614277533366152
"Os.51730.1.A1_x_at","4331692",-0.29061872987522,0.00614339426181793
"Os.39260.1.A1_at","9272075",0.943357671401054,0.0061439453124688
"Os.30754.1.S1_at","4333244",-0.631860063160729,0.00614405043957901
"Os.24889.2.S1_x_at","4325131",-0.225256316109858,0.00614683500962814
"Os.49480.1.S1_at","9271498",-0.541178172077793,0.00614991489569487
"Os.56034.1.S1_at","4334362",-0.588827350465076,0.00615059865870672
"Os.11277.1.S1_at","4345613",-0.644339940524826,0.00615409023495449
"Os.8972.1.S1_at","4330696",-1.97787872689977,0.00615623826420667
"Os.5871.1.S1_s_at","4326643",-0.180896071351736,0.00615871252466091
"Os.27933.1.S1_at","4326576",0.125767354937841,0.00616246046978645
"Os.18196.1.S1_at","4343923",0.325591074700537,0.00616385065905878
"Os.5915.1.S1_at","4351385",0.217320371583362,0.00616450159215212
"Os.35511.1.S1_at","4335935",0.322621041989988,0.00616685271792886
"Os.55321.1.S1_at","4344811",-0.893983700370202,0.0061728936526774
"Os.56087.1.S1_at","4341511",-0.411586907349073,0.00617416613071821
"Os.8665.1.S1_s_at","4347508",-0.245965300078103,0.00617505356527062
"Os.52894.1.S1_at","4346762",-0.354165661045409,0.00617516851147608
"Os.5306.1.S1_at","4327835",0.208101330757806,0.00617823801216877
"OsAffx.1782.2.S1_at","4326979",-0.298464403215926,0.00618460005270702
"Os.16267.1.S1_at","4347768",-0.160307802007138,0.00618581928749815
"Os.17181.1.S1_at","4343321",0.289759011382356,0.00618888249792409
"Os.54139.1.S1_at","4351923",-0.264255086481808,0.00619379333504323
"Os.8423.1.S1_a_at","4331174",-0.136428845915511,0.00619483664152119
"Os.33730.1.S1_a_at","4352279",-0.190820992833364,0.00619613277944602
"Os.5844.1.S1_at","4347389",0.254287108044154,0.00619671858759226
"Os.3391.1.S1_at","4346997",0.654497662585639,0.00619913631793502
"Os.47961.1.S1_at","4326348",-0.499293195771953,0.00620151587479848
"OsAffx.12970.1.S1_s_at","4332737",0.435188790202321,0.00620196901634611
"Os.53561.1.S1_at","4343098",-0.253587755462114,0.00620396957459824
"Os.5983.1.S1_at","4346988",0.325567843748438,0.00620601708571938
"Os.18681.1.S1_at","4324549",-0.232793491028948,0.00620749100059753
"Os.18193.1.S1_at","4336471",0.269730850613026,0.00621395992876506
"Os.52297.1.S1_at","4352538",1.10827871726002,0.00621620356605446
"Os.16138.1.S1_s_at","9270922",0.893999016646602,0.00621968863253846
"Os.20860.1.S1_at","9268784",-0.492984763345381,0.00622378031705503
"Os.23154.1.S1_at","4330677",0.735539294993111,0.00622723841435959
"Os.14866.1.S1_at","4344836",-0.329098848511703,0.00623005870173539
"Os.941.1.S1_at","4323923",-0.936050203154862,0.00623306234683888
"Os.18187.1.S1_at","4331207",-0.171652444977575,0.00623368447474242
"Os.11749.1.S1_at","4331881",0.412643391321931,0.00623521951834952
"Os.8233.1.S1_at","4325550",0.166586849738238,0.00623531292395932
"Os.12101.2.A1_a_at","4333183",-0.270291665008072,0.00624236528049273
"Os.28112.1.S1_at","4325748",-0.519037515921848,0.00624958859846405
"Os.9748.1.S1_at","4344631",-0.461553605318098,0.00624979944708676
"Os.17271.1.S1_at","4351628",0.661478358990427,0.00625008272730861
"Os.22911.1.S1_a_at","4339859",-0.413222671533306,0.00625249404241402
"Os.12814.3.S1_x_at","4341551",-0.223259941026658,0.00625514495834415
"Os.27058.1.S1_at","4350165",1.00764423269234,0.00625620706714723
"Os.51662.1.S1_at","4335687",-0.490027133179404,0.00625654534791413
"Os.10423.1.S1_s_at","4344331",0.377750392070848,0.00625907008245226
"Os.21578.1.S1_at","4330231",0.215919487916937,0.00626103458312553
"Os.9222.1.S1_at","4331194",-0.182102809585039,0.00626381029249832
"Os.12844.1.A1_a_at","4343789",0.349832840848155,0.00626815680419977
"Os.51565.1.S1_x_at","4332133",-0.217585859336886,0.00627006224613132
"Os.52915.1.S1_at","9266533",-0.382864481857565,0.00627155618185821
"Os.3697.1.S1_at","4339897",0.243049685757327,0.00629166625294713
"Os.21835.1.S1_at","4345838",-0.273563225602489,0.00629789955592877
"Os.53340.1.S1_at","4336979",-0.542713030689813,0.00629928237146793
"Os.8570.2.S1_x_at","4345991",-0.268699052875601,0.00630204595215467
"Os.38001.1.A1_at","4331218",-0.421272337175317,0.00630735061703441
"Os.11094.1.A1_at","4336571",-0.322255107490149,0.00631464093264425
"Os.2580.1.S1_at","4348873",-0.82954157375648,0.00632388359204427
"Os.16877.1.S1_at","9268322",0.498761792939588,0.00633630423041903
"Os.3438.1.S1_at","4339020",-0.268790587416973,0.00633921110439045
"Os.9142.1.S1_at","4339764",0.171823480109452,0.00634162605996247
"Os.18959.1.S1_at","4327253",0.441123060303443,0.00634178331072588
"Os.47860.1.S1_at","4342309",0.35402776339194,0.0063443316080799
"Os.10132.1.S1_at","4347683",0.208443651743735,0.00634539948624918
"Os.48498.1.S1_at","4331818",-0.491861557506889,0.00634614136138239
"Os.27916.1.S1_at","4340447",0.365556320813203,0.00634702636357016
"Os.6284.1.S1_at","4331573",0.208451610905353,0.00635363690611011
"Os.10051.1.S1_at","4347733",-0.267855981351639,0.00635388018548668
"Os.10984.1.S1_at","4326797",-0.13785012837115,0.00635690583209688
"Os.9298.1.S1_at","4337502",-0.155339627252658,0.0063596626850103
"Os.7358.1.S1_at","4335816",-0.214761775260509,0.00636542412545516
"Os.51025.1.S1_at","4345906",-0.397318712839863,0.00636651523339182
"Os.9696.1.S1_at","4345965",0.180484422295274,0.00636720231308416
"Os.6512.1.S1_at","4346044",-0.303208323662583,0.00636911347408969
"Os.9838.1.S1_at","9267109",-0.242736210437824,0.00636944805542879
"Os.54152.1.S1_at","4337140",-0.605234751403988,0.00637059446895984
"Os.9193.1.S1_at","4349653",-0.159160620512534,0.00637639504066003
"Os.21014.1.S1_at","4341804",-0.218056341854442,0.00638142508551005
"Os.54375.1.S1_at","4339550",-0.344346253278861,0.00638238566270567
"Os.5743.1.S1_at","9272161",-0.283406564160492,0.00638475745856101
"Os.52315.1.S1_at","4347547",-0.385887472536844,0.00638861308983784
"Os.49238.1.S1_at","4328153",0.480765193152685,0.00639069061193692
"Os.52801.1.S1_at","9266513",1.13042589643516,0.00639236663783304
"Os.35837.1.A1_at","4348682",-0.434016418918381,0.00639276958843159
"Os.11088.1.S1_at","4339021",-0.212920120654292,0.00639508353530687
"Os.15234.1.S1_at","4335951",-0.159407920886597,0.00639554789473893
"Os.5933.1.S1_at","4330610",0.482464792131708,0.00640057836583447
"Os.5093.1.S1_at","4345899",0.372998232219532,0.00640505563023921
"Os.49289.1.S1_at","4340879",0.607248170153875,0.00641187871610412
"Os.35080.1.S1_at","4326384",-0.183356306293899,0.00641823589702303
"Os.27684.1.S2_at","4327511",-0.222668947316782,0.0064237598251119
"Os.19371.1.S1_at","4352216",-0.0800405927110805,0.00642602891503853
"Os.20026.1.S1_at","4346483",0.609647098612168,0.00643033889350496
"Os.22705.1.S1_at","4347127",-0.238877944515446,0.00643223768250158
"Os.5991.1.S1_at","4336619",0.226152420110285,0.0064351439700793
"Os.23621.1.S1_a_at","4339907",-0.364876382254398,0.00643531910778667
"Os.49445.1.S1_at","4331027",-0.525980791408419,0.00643591373884796
"Os.20614.2.S1_at","9267767",-0.269029509675954,0.00643770836832762
"Os.22631.2.S1_s_at","4343946",-0.266548815770873,0.00643960233103295
"Os.51789.1.S1_at","4333479",-0.826184523137513,0.0064403729279584
"Os.27388.1.S1_s_at","4347946",-0.269150386018504,0.00644206242129769
"Os.26490.1.S1_at","4349027",0.393825825001134,0.00644802657602615
"Os.17368.1.S1_at","4330811",0.249402365520487,0.00645301843668624
"Os.15749.1.S2_at","4329936",-0.235645635743477,0.0064546610629827
"Os.29003.1.S1_x_at","4324107",-0.409090808328722,0.00648704043443163
"Os.52666.1.S1_at","4347968",-0.192170120712344,0.00649040583303653
"Os.8592.1.S1_at","4335795",-0.207662211462416,0.00649252866293967
"Os.51816.1.S1_at","4346894",-0.300820989580878,0.00649873148205148
"Os.14108.1.S1_at","4344918",0.328433854342896,0.00650359219157075
"Os.57207.1.S1_s_at","4352712",-0.123642096496422,0.00650374790174933
"Os.48039.1.A1_at","4329163",-0.228018853718539,0.00650690923984162
"Os.53342.1.S1_at","4347097",-0.572786685361435,0.00650842758792042
"Os.50563.1.S1_at","4337897",-0.821080102471132,0.00651104010572229
"Os.39008.1.S1_at","4350852",-0.826196009833133,0.00652189129957925
"Os.7475.1.S1_at","4324303",-0.176442716699318,0.00652234162898069
"Os.48072.1.S1_at","4331016",-0.139267011719872,0.00652357957830463
"Os.20056.1.A1_at","9271035",0.250261371057464,0.00652819767700194
"Os.6741.1.S1_at","4329919",-0.123629906037385,0.00652824272347633
"Os.23178.1.S1_at","4324049",0.238091820638259,0.00652861520530124
"Os.10290.1.S1_at","4339172",-0.15160395118138,0.00653164555862382
"Os.22872.1.S1_at","4334496",0.313081771333733,0.00653432114412317
"Os.24786.1.S1_s_at","4336752",0.339558625928758,0.00654089880959215
"Os.8778.1.S1_a_at","4340490",-0.34822118706645,0.00654471033629514
"Os.51561.1.S1_at","4351964",0.482306111597065,0.00654477765308333
"Os.11236.1.S1_at","4328737",-0.250229876359809,0.00654578320612654
"Os.57187.1.S1_at","4337270",-0.181455845660314,0.00655535557150867
"Os.27749.1.S1_at","4325651",0.291445443842687,0.00656072141010904
"Os.27110.1.A1_at","4351080",0.339713555236262,0.00656483744710771
"Os.55477.1.S1_at","4341056",-0.455814834661623,0.00656852603384433
"Os.7344.1.S1_at","4330779",-0.45386565196292,0.00656926138768916
"Os.52825.1.S1_at","9269887",-0.868907011024575,0.00657005338721751
"Os.8870.1.S1_s_at","4351810",-0.494660400469678,0.00657125486298817
"Os.5218.1.S1_at","4352460",0.270687101611188,0.00657204618653664
"Os.15618.1.S1_a_at","4332542",-0.33764561067294,0.00657526209143766
"Os.13544.1.S1_x_at","4324678",-0.0657297926482503,0.00657857462341386
"Os.32832.1.S1_a_at","4334630",-0.218264923731654,0.00658092778912551
"Os.12729.1.S1_at","4326249",-0.322056149760531,0.00658475479202408
"Os.18844.1.S1_at","4338945",-0.123265257572761,0.00659668916678465
"Os.419.2.S1_at","4339794",-0.52819535321448,0.0065998704009214
"Os.51904.1.S1_at","4338154",-0.974722706079654,0.00660037660420474
"Os.24545.2.S1_at","4333117",-0.488013378522524,0.00660811075636556
"Os.49772.1.S1_s_at","4334711",-0.14385697037938,0.00661028692052104
"Os.13236.1.S1_at","4326468",-0.210825598020294,0.0066171864258805
"Os.49405.1.A1_at","9271675",-0.240624151741981,0.00661910431745008
"Os.37516.1.S1_at","4341730",0.143269926309393,0.006624251166464
"Os.24003.2.S1_x_at","4350946",0.200877161075695,0.00662427785375254
"Os.52393.1.S1_at","4346122",0.52889312377788,0.0066285718105587
"Os.5302.1.S1_a_at","4338448",0.188794158195392,0.00663052560908794
"Os.27468.1.S1_at","4341670",-0.309099220176517,0.00663276630502326
"Os.55486.1.S1_at","4339728",-0.516203409387745,0.00663546371456142
"Os.7712.1.S1_a_at","4324401",0.28885075822796,0.00663731475556845
"Os.12056.1.S1_at","4342404",0.138254163094997,0.0066467539316799
"Os.4768.1.S1_at","4338980",-0.117824873242048,0.00664676844980424
"Os.18613.1.S1_at","4328643",-0.302896216666424,0.00665683885570251
"Os.26857.1.S1_at","4329949",1.48464554964404,0.00666265677922511
"Os.9285.1.S1_s_at","4337620",-0.295290949804095,0.00666683083912674
"Os.19143.1.S1_at","4339440",0.437786410722271,0.00666836695166479
"Os.8971.1.S1_at","4339343",-0.248619046942265,0.00667302490841394
"Os.12231.1.S1_a_at","4336125",0.264239572923161,0.00668134447895641
"Os.24947.1.S1_at","4337221",0.207035019406407,0.00668782747552265
"Os.7867.3.S1_at","4346421",-1.41949848462952,0.00669175561319825
"Os.11019.1.S1_at","4335371",0.167845785658985,0.00669859598173164
"Os.11462.1.S1_at","4333201",0.258447066223615,0.00669943608958217
"Os.22917.1.S1_at","9270361",-0.395453155865943,0.00670014692394941
"Os.25557.1.S1_at","9267339",0.153104103509531,0.00670173555185222
"Os.6411.1.S1_a_at","4343891",0.84662725290256,0.00670469276421074
"Os.6492.1.S1_at","4352890",0.08565710069111,0.00670761378481393
"Os.46509.1.S1_at","4349375",-0.444613557248353,0.00670854367895996
"Os.18599.1.S1_at","4334399",-0.235979072070448,0.00671448291266633
"Os.11846.1.S1_at","4338844",0.289201082644876,0.00671484261161139
"OsAffx.6135.1.S1_s_at","4346313",-0.300586334378835,0.00672486859892004
"Os.11614.1.S1_s_at","4334226",-0.299828863168877,0.00672585996390507
"Os.9890.1.S1_at","9271232",-0.256354914237111,0.0067326643200481
"Os.8790.1.S1_a_at","4340382",0.201080949144082,0.00673950173373371
"Os.41024.1.S1_x_at","4326412",0.198631861765367,0.00674016256441509
"Os.25578.1.S1_at","4343482",-0.723299647608144,0.00674033780263332
"Os.16307.1.S2_a_at","4337087",-0.092400942717294,0.00674123636675087
"Os.32618.1.S1_at","4339928",0.188931260859426,0.00674143021991618
"Os.20712.2.A1_at","4326165",-0.56177100233005,0.00674541639696708
"Os.48368.1.S1_s_at","4340046",-0.364987718913936,0.00674646767117527
"Os.52362.1.S1_at","4324662",0.188716233657773,0.0067488677919908
"Os.49960.1.S1_at","4329816",-0.934519881173915,0.00675929084494776
"Os.12206.1.S1_at","4342304",0.336384811263926,0.00676077339211248
"Os.49973.1.S1_at","4332657",0.984352734744617,0.00676665867632425
"Os.17741.1.S1_at","4326838",0.348327651565729,0.00676771415239043
"Os.54668.1.S1_at","9267586",-0.442357906619271,0.00676902674690196
"Os.13900.1.S1_at","4344612",0.437286780083074,0.00677300938284535
"Os.27856.1.S1_at","4340986",0.236497887377618,0.00677306760464025
"Os.55100.1.S1_at","4343812",-1.29010152675736,0.00677700937905229
"Os.51783.1.S1_at","4338926",0.660290804685985,0.00678645841927029
"Os.20406.4.S1_at","4330583",0.247420013557886,0.00678783110394552
"Os.9579.1.S1_at","4327991",-0.271985686474961,0.00679029997104548
"Os.4911.1.S1_s_at","4334043",-0.168181133057029,0.00679210936272605
"Os.33670.2.S1_at","4334612",0.479646211893495,0.00679474296326153
"Os.21043.1.S1_at","4328916",0.189077372623812,0.0068060016559221
"Os.15736.1.S1_at","4349500",0.438868499026588,0.00681364752440395
"Os.54192.1.S1_x_at","4326052",0.533858896318042,0.00681818223834703
"Os.16028.1.S1_at","4337716",-0.250641467082469,0.00681938969652849
"Os.6140.1.S1_s_at","4333084",-0.223239233211451,0.00682840295023757
"Os.53274.1.S1_at","4343864",1.5085806944127,0.006829859219845
"Os.8879.1.S1_at","9270869",-0.0818367143488885,0.00683239190632212
"Os.26818.2.S1_at","4332626",-0.234255029456167,0.00683424563388968
"Os.7738.1.S1_at","4339933",-0.157859177535041,0.00683462574540589
"Os.7762.1.S1_at","4345996",-0.530985222430303,0.00684093002339539
"Os.10530.1.S1_at","4346233",-0.391223910879329,0.0068554683412198
"Os.11084.1.S1_at","4352029",0.17479633815765,0.00685883961809385
"Os.34819.1.S1_at","4342991",0.117950004972943,0.00686462004094514
"Os.8647.1.S1_at","4329499",0.165113799346237,0.0068692879574239
"Os.35821.1.S1_at","4339893",-0.485987954616131,0.00687102120795858
"Os.21636.2.S1_a_at","4347679",0.325944768777372,0.00687203424494125
"Os.9919.1.S1_s_at","4352718",0.316967959128743,0.00687434089559014
"Os.7948.1.S1_a_at","4324275",0.212375945152104,0.00687804616701017
"Os.16681.1.S1_at","9269231",0.145799062137945,0.00687931036448532
"Os.48606.1.S1_at","4329684",0.47743302508968,0.00688061775570467
"Os.46555.1.S1_x_at","4348018",-0.24441472244922,0.00688381825477061
"Os.23760.1.S1_at","9268582",0.294148818353255,0.0068876676508161
"Os.9899.1.S2_at","4340450",0.133804933244653,0.00688787325929087
"Os.55507.1.S1_at","4331048",-0.198670687244851,0.00689045165934423
"Os.27680.1.S1_at","4333235",0.133810071017763,0.00689471756965825
"Os.52177.1.S1_at","4332490",-0.854056005722619,0.00689629347772316
"Os.5361.1.S1_at","4352652",0.168823841963691,0.00689696224721318
"Os.52106.2.S1_at","4330735",-0.453101673762894,0.00689994205247761
"Os.17862.1.S1_at","4342372",-0.550968325435016,0.00690410398836012
"Os.31681.1.S1_at","4325210",0.509505213443407,0.00690436279285069
"Os.27551.1.S1_at","4330561",0.359590218994851,0.00690918560023075
"Os.48783.1.S1_at","4351678",-0.133388844125657,0.00691192725275708
"Os.19018.2.S1_at","4345232",0.136644993500685,0.00691436708567239
"Os.51201.1.S1_at","4336276",-0.497711552128317,0.00691604297102816
"Os.51835.1.S1_a_at","4339600",0.40596429563139,0.00691741341132318
"Os.14101.1.S1_at","4327525",-0.488214454958381,0.00691744440104317
"Os.3455.1.S1_at","4325317",-0.26633900130088,0.00691800942783758
"Os.52263.1.S1_at","4330680",0.650526135020403,0.00691820841675302
"Os.48609.1.S1_at","4338191",0.765711894842218,0.00692450195330663
"Os.2750.2.S1_a_at","4349469",-0.22992794131471,0.00692769280227671
"Os.50965.1.S1_at","9269917",-0.344304903428183,0.00693156813742586
"Os.33762.1.S1_at","4325538",0.53715151253809,0.00693385975297374
"Os.5567.1.S1_at","4331813///4331812///4331811///4331810",-0.116502761785231,0.00694067233521572
"Os.34249.1.S1_at","4327014",0.364367461344472,0.00694539305642664
"Os.46073.1.A1_at","4335744",0.356831860451591,0.00695147699815364
"Os.52897.1.S1_at","4329217",0.224415799422824,0.00695431174942546
"Os.12355.1.S1_at","4349859",-0.132314034873991,0.00695684838477204
"Os.27956.1.S1_at","4331691",0.651612477937644,0.00696184504024035
"Os.52602.1.S1_x_at","4349090",0.633819719963851,0.00696568043708942
"Os.14365.1.S1_at","4333567",0.204093941920164,0.00696802205832728
"Os.46617.1.S1_at","4349418",-0.246984152677989,0.00697719493220017
"Os.51337.1.S1_at","4341423",-0.370970873217439,0.00699748641908167
"Os.11724.2.S2_s_at","4340988",0.381043162818303,0.00699864998475697
"Os.21565.1.S1_at","4345458",-0.203913324726635,0.00700156456273002
"Os.10478.1.S1_at","4342147",-0.169220927047183,0.00700172220201423
"Os.49611.1.S1_at","4352286",-0.818429027158638,0.00700345058122393
"Os.5095.1.S1_at","4343776",-0.141115200798279,0.00700353027869713
